0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.5225854591677535,0.09433685899041955,0.13089483626602427,0.22726886799375934,0.5878217116326748,0.010603063151302272,0.5586997532667184,0.2513066696343459,0.3055378439971442,0.49154981814832327,0.24133272953045454,0.012273980935087025,0.17499645690561907,0.5420888683198894,0.5176121411993755,0.3416056493585365,0.1998333992857718,0.6642648394760058,0.008742222286843793,0.08843322485215876,0.3536309531560649,0.14083454864966521,0.7005035333874248,0.37835174930996496,0.8127790494157152,0.26884699616957985,0.2482448706781767,0.5008084922040006,0.06103418875749306,0.25772721684068167,0.3580731866197047,0.258760098070822,0.07840958908836776,0.561067983315779,0.8764291475479342,0.3954936491327977,0.6963955283015367,0.009359539645489634,0.6867085228035599,0.5743067530765021,0.176171290850428,0.2931156077722422,0.030202527862181,0.3485984346823814,0.5616078256596444,0.6061915332653312,0.3926567315837021,0.4507351894044861,0.3470841883686502,0.4255271908056669,0.26630638358797215,0.5478634427515453,0.11443450294422947,0.02551840973837305,0.30552389335935043,0.7816371891834756,0.4494965027495472,0.2662288441167389,1.0203277053237585,0.20088836944107524,0.45414993818893024,0.4220068194454023,0.5127259605131466,0.013500747733710072,0.12290849085556615,0.5269757893852615,0.355167753356874,0.1120179579672636,0.3717826316024161,0.40736178059258643,0.07342086088029087,0.5318679588659161,0.2200095733129656,0.4342778093530637,0.7465569833402321,0.2872999560927053,0.11912573068170951,0.5021342561199984,0.1234217015927051,0.5538146419845071,0.07444377631162186,0.4980897303220431,0.7506409212906294,0.19440927406539776,0.20202785624468061,0.320455651196344,0.2670701228920729,0.2882745080866007,0.30693484335775545,0.04231675274703606,0.7476208606986585,0.5683935153077808,0.6678876787436558,0.0810806189798397,0.6694267968374644,0.5156268056936062,0.720839958553274,0.8060174860923136,0.0163391076520292
0.5225854591677535,0.0,0.42824860017733385,0.3916906229017291,0.29531659117399406,0.06523625246492143,0.5331885223190557,0.03611429409896494,0.27127878953340745,0.21704761517060922,0.031035641019430127,0.28125272963729886,0.5103114782326663,0.3475890022621343,0.01950340915213611,0.004973317968377855,0.1809798098092169,0.32275205988198163,0.1416793803082524,0.5138432368809096,0.6110186840199121,0.1689545060116885,0.6634200078174186,0.17791807421967132,0.14423370985778844,0.2901935902479618,0.25373846299817354,0.2743405884895767,0.021776966963752864,0.46155127041026034,0.2648582423270717,0.16451227254804868,0.7813455572385755,0.6009950482561212,0.03848252414802561,0.3538436883801808,0.12709181003495568,0.17381006913378333,0.531944998813243,0.16412306363580653,0.051721293908748744,0.3464141683173254,0.22946985139551118,0.4923829313055724,0.17398702448537204,0.03902236649189095,0.08360607409757775,0.12992872758405127,0.0718502697632673,0.17550127079910324,0.09705826836208648,0.25627907557978125,0.025277983583791908,0.40815095622352393,0.5481038689061264,0.21706156580840297,0.2590517300157222,0.07308895641820617,0.2563566150510145,0.497742246156005,0.7234738286088287,0.06843552097882319,0.1005786397223511,0.009859498654606863,0.5090847114340433,0.6454939500233196,0.004390330217508065,0.8777532125246275,0.4105675012004898,0.1508028275653373,0.11522367857516697,0.4491645982874625,0.009282499698162638,0.742595032480719,0.08830764981468969,0.2239715241724788,0.2352855030750481,0.641711189849463,0.02045120304775505,0.3991637575750483,0.031229182816753798,0.5970292354793753,0.024495728845710274,0.22805546212287603,0.32817618510235563,0.724613315412434,0.2021298079714094,0.7896555820598263,0.23431095108115266,0.21565061580999795,0.5649022119147895,0.22503540153090512,0.045808056140027476,0.1453022195759024,0.4415048401879137,0.14684133766971103,0.006958653474147203,0.1982544993855206,0.2834320269245602,0.5062463515157242
0.09433685899041955,0.42824860017733385,0.0,0.036557977275604725,0.1329320090033398,0.4934848526422553,0.10493992214172182,0.4643628942762988,0.15696981064392637,0.21120098500672463,0.3972129591579037,0.146995870540035,0.08206287805533252,0.08065959791519953,0.44775200932946996,0.423275282208956,0.24726879036811694,0.10549654029535224,0.5699279804855862,0.08559463670357575,0.1827700838425783,0.25929409416564536,0.23517140764008476,0.6061666743970051,0.2840148903195454,0.7184421904252957,0.1745101371791603,0.15390801168775714,0.406471633213581,0.03330267023292649,0.16339035785026212,0.26373632762928517,0.35309695706124156,0.1727464480787873,0.46673112432535946,0.7820922885575147,0.3011567901423782,0.6020586693111172,0.10369639863590918,0.5923716638131404,0.4799698940860826,0.08183443186000844,0.19877874878182267,0.06413433112823855,0.25426157569196184,0.4672709666692248,0.5118546742749116,0.2983198725932826,0.35639833041406654,0.25274732937823063,0.3311903318152474,0.1719695245975526,0.45352658376112576,0.02009764395380992,0.1198552687287926,0.21118703436893088,0.687300330193056,0.3551596437591277,0.17189198512631937,0.9259908463333388,0.2952252284314948,0.3598130791985107,0.32766996045498276,0.418389101522727,0.08083611125670948,0.2172453498459857,0.4326389303948419,0.44950461234729355,0.017681098976844056,0.27744577261199654,0.3130249216021669,0.020915998110128675,0.4375310998754965,0.31434643230338516,0.33994095036264416,0.6522201243498127,0.19296309710228574,0.21346258967212905,0.4077973971295788,0.029084842602285554,0.45947778299408765,0.1687806353020414,0.4037528713316236,0.6563040623002099,0.10007241507497822,0.29636471523510016,0.22611879220592446,0.36140698188249243,0.1939376490961812,0.2125979843673359,0.1366536117374556,0.653284001708239,0.4740566563173613,0.5735508197532362,0.013256240010579845,0.5750899378470449,0.42128994670318665,0.6265030995628544,0.7116806271018941,0.07799775133839035
0.13089483626602427,0.3916906229017291,0.036557977275604725,0.0,0.09637403172773507,0.45692687536665055,0.14149789941732654,0.42780491700069406,0.12041183336832165,0.1746430077311199,0.360654981882299,0.11043789326443026,0.11862085533093725,0.0441016206395948,0.41119403205386523,0.38671730493335127,0.21071081309251222,0.06893856301974752,0.5333700032099815,0.12215261397918048,0.21932806111818304,0.22273611689004064,0.2717293849156895,0.5696086971214005,0.24745691304394068,0.6818842131496909,0.13795215990355558,0.11735003441215242,0.36991365593797626,0.06986064750853122,0.1268323805746574,0.22717835035368045,0.3896549343368463,0.20930442535439203,0.43017314704975473,0.74553431128191,0.26459881286677345,0.5655006920355125,0.1402543759115139,0.5558136865375356,0.44341191681047787,0.045276454584403714,0.16222077150621794,0.10069230840384327,0.21770359841635709,0.43071298939362007,0.4752966969993069,0.26176189531767785,0.3198403531384618,0.21618935210262588,0.29463235453964265,0.13541154732194788,0.41696860648552103,0.016460333321794807,0.15641324600439732,0.17462905709332616,0.6507423529174513,0.31860166648352295,0.13533400785071464,0.8894328690577341,0.3317832057070995,0.32325510192290596,0.29111198317937803,0.3818311242471223,0.1173940885323142,0.2538033271215904,0.3960809531192372,0.4860625896228983,0.01887687829876067,0.24088779533639182,0.27646694432656216,0.0574739753857334,0.40097312259989176,0.3509044095789899,0.30338297308703943,0.6156621470742079,0.156405119826681,0.2500205669477338,0.3712394198539741,0.007473134673319171,0.4229198057184829,0.20533861257764613,0.36719489405601885,0.6197460850246052,0.06351443779937349,0.3329226925107049,0.18956081493031973,0.39796495915809715,0.15737967182057647,0.17604000709173118,0.17321158901306033,0.6167260244326342,0.4374986790417566,0.5369928424776316,0.04981421728618457,0.5385319605714401,0.3847319694275819,0.5899451222872497,0.6751226498262893,0.11455572861399507
0.22726886799375934,0.29531659117399406,0.1329320090033398,0.09637403172773507,0.0,0.3605528436389155,0.2378719311450616,0.331430885272959,0.02403780164058658,0.07826897600338484,0.26428095015456393,0.014063861536695199,0.2149948870586723,0.052272411088140264,0.31482000032613017,0.2903432732056162,0.11433678136477715,0.027435468707987548,0.43699597148224645,0.21852664570691555,0.3157020928459181,0.12636208516230557,0.36810341664342455,0.4732346653936654,0.15108288131620562,0.5855101814219559,0.04157812817582052,0.02097600268441735,0.2735396242102412,0.16623467923626628,0.030458348846922334,0.13080431862594538,0.48602896606458135,0.3056784570821271,0.33379911532201967,0.6491602795541749,0.16822478113903838,0.4691266603077774,0.23662840763924897,0.4594396548098006,0.3470378850827428,0.05109757714333135,0.06584673977848288,0.19706634013157834,0.12132956668862202,0.334338957665885,0.3789226652715718,0.16538786358994279,0.22346632141072675,0.11981532037489082,0.19825832281190758,0.03903751559421281,0.32059457475778597,0.11283436504952987,0.2527872777321324,0.07825502536559109,0.5543683211897162,0.22222763475578788,0.03895997612297958,0.793058837329999,0.4281572374348346,0.22688107019517087,0.19473795145164297,0.2854570925193872,0.21376812026004927,0.3501773588493255,0.2997069213915021,0.5824366213506333,0.11525091002649573,0.14451376360865675,0.1800929125988271,0.15384800711346847,0.3045990908721567,0.44727844130672495,0.20700894135930437,0.5192881153464728,0.060031088098945945,0.34639459867546885,0.274865388126239,0.10384716640105424,0.32654577399074786,0.3017126443053812,0.2708208623282838,0.5233720532968701,0.032859593928361575,0.42929672423843995,0.09318678320258467,0.4943389908858322,0.0610056400928414,0.07966597536399611,0.2695856207407954,0.5203519927048992,0.34112464731402153,0.44061881074989645,0.14618824901391964,0.4421579288437051,0.28835793769984686,0.49357109055951465,0.5787486180985543,0.21092976034173014
0.5878217116326748,0.06523625246492143,0.4934848526422553,0.45692687536665055,0.3605528436389155,0.0,0.598424774783977,0.02912195836595649,0.33651504199832893,0.28228386763553065,0.09627189348435156,0.3464889821022203,0.5755477306975878,0.4128252547270558,0.04573284331278532,0.07020957043329928,0.24621606227413834,0.387988312346903,0.07644312784333096,0.5790794893458311,0.6762549364848336,0.23419075847660992,0.7286562602823401,0.11268182175474989,0.20946996232270987,0.2249573377830404,0.31897471546309497,0.33957684095449814,0.0870132194286743,0.5267875228751817,0.33009449479199315,0.2297485250129701,0.8465818097034968,0.6662313007210425,0.02675372831689582,0.2886074359152594,0.1923280624998771,0.1085738166688619,0.5971812512781645,0.0988868111708851,0.013514958556172685,0.41165042078224684,0.2947061038604326,0.5576191837704938,0.23922327695029347,0.026213885973030482,0.018369821632656325,0.1951649800489727,0.13708652222818873,0.24073752326402467,0.1622945208270079,0.3215153280447027,0.03995826888112952,0.47338720868844536,0.6133401213710479,0.2822978182733244,0.19381547755080075,0.1383252088831276,0.3215928675159359,0.43250599369108356,0.7887100810737501,0.13367177344374462,0.16581489218727252,0.07509575111952829,0.5743209638989648,0.7107302024882409,0.060845922247413364,0.9429894649895488,0.4758037536654112,0.21603908003025873,0.1804599310400884,0.514400850752384,0.05595375276675879,0.8078312849456404,0.15354390227961112,0.15873527170755736,0.3005217555399695,0.7069474423143843,0.08568745551267648,0.4644000100399697,0.03400706964816763,0.6622654879442966,0.0897319813106317,0.1628192096579546,0.39341243756727706,0.7898495678773554,0.2673660604363308,0.8548918345247477,0.2995472035460741,0.2808868682749194,0.6301384643797109,0.1597991490659837,0.019428196324893954,0.08006596711098096,0.5067410926528351,0.0816050852047896,0.07219490593906863,0.13301824692059916,0.21819577445963878,0.5714826039806457
0.010603063151302272,0.5331885223190557,0.10493992214172182,0.14149789941732654,0.2378719311450616,0.598424774783977,0.0,0.5693028164180206,0.2619097327856482,0.31614090714844645,0.5021528812996255,0.2519357926817568,0.022877044086389298,0.18559952005692135,0.5526919314711918,0.5282152043506778,0.35220871250983876,0.21043646243707406,0.6748679026273081,0.019345285438146065,0.07783016170085649,0.3642340163073672,0.13023148549836294,0.711106596538727,0.38895481246126723,0.8233821125670175,0.2794500593208821,0.25884793382947896,0.5114115553553028,0.07163725190879533,0.26833027999198394,0.368676249771007,0.24815703491951974,0.06780652593706549,0.5716710464670813,0.8870322106992365,0.4060967122841,0.7069985914528389,0.0012435235058126382,0.6973115859548622,0.5849098162278044,0.18677435400173026,0.3037186709235445,0.04080559101348327,0.3592014978336836,0.5722108888109466,0.6167945964166335,0.4032597947350044,0.46133825255578836,0.3576872515199524,0.4361302539569692,0.2769094467392744,0.5584665059028475,0.12503756609553174,0.014915346587070777,0.3161269565106527,0.7922402523347778,0.4600995659008495,0.2768319072680412,1.0309307684750606,0.19028530628977297,0.46475300134023245,0.4326098825967046,0.5233290236644488,0.024103810885012344,0.11230542770426388,0.5375788525365637,0.34456469020557173,0.12262102111856588,0.38238569475371836,0.4179648437438887,0.08402392403159314,0.5424710220172183,0.20940651016166334,0.444880872504366,0.7571600464915345,0.2979030192440075,0.10852266753040724,0.5127373192713006,0.13402476474400737,0.5644177051358095,0.06384071316031958,0.5086927934733454,0.7612439844419316,0.20501233721670004,0.19142479309337834,0.3310587143476463,0.2564670597407706,0.29887757123790304,0.3175379065090577,0.031713689595733785,0.7582239238499608,0.5789965784590831,0.6784907418949581,0.09168368213114197,0.6800298599887666,0.5262298688449085,0.7314430217045762,0.8166205492436158,0.026942170803331472
0.5586997532667184,0.03611429409896494,0.4643628942762988,0.42780491700069406,0.331430885272959,0.02912195836595649,0.5693028164180206,0.0,0.3073930836323724,0.25316190926957416,0.06714993511839507,0.3173670237362638,0.5464257723316313,0.38370329636109923,0.01661088494682883,0.041087612067342794,0.21709410390818185,0.3588663539809466,0.10556508620928745,0.5499575309798745,0.647132978118877,0.20506880011065343,0.6995343019163835,0.14180378012070638,0.18034800395675338,0.2540792961489969,0.2898527570971385,0.31045488258854165,0.0578912610627178,0.4976655645092253,0.30097253642603666,0.20062656664701362,0.8174598513375404,0.6371093423550861,0.002368230049060671,0.3177293942812159,0.16320610413392062,0.1376957750348184,0.5680592929122079,0.1280087695368416,0.015606999809783806,0.38252846241629035,0.2655841454944761,0.5284972254045374,0.21010131858433698,0.002908072392926009,0.047491779998612815,0.1660430216830162,0.10796456386223224,0.21161556489806818,0.1331725624610514,0.2923933696787462,0.010836310515173031,0.44426525032248887,0.5842181630050913,0.2531758599073679,0.22293743591675724,0.10920325051717111,0.2924709091499794,0.46162795205704005,0.7595881227077936,0.10454981507778813,0.13669293382131603,0.0459737927535718,0.5451990055330083,0.6816082441222845,0.031723963881456874,0.9138675066235924,0.44668179529945473,0.18691712166430224,0.1513379726741319,0.48527889238642746,0.0268317944008023,0.778709326579684,0.12442194391365463,0.18785723007351385,0.2713997971740131,0.6778254839484279,0.05656549714671999,0.43527805167401323,0.004885111282211141,0.6331435295783402,0.06061002294467521,0.1919411680239111,0.36429047920132057,0.760727609511399,0.23824410207037433,0.8257698761587913,0.27042524518011757,0.2517649099089629,0.6010165060137544,0.18892110743194018,0.009693762041062537,0.10918792547693745,0.47761913428687863,0.11072704357074609,0.04307294757311214,0.16214020528655565,0.24731773282559527,0.5423606456146891
0.2513066696343459,0.27127878953340745,0.15696981064392637,0.12041183336832165,0.02403780164058658,0.33651504199832893,0.2619097327856482,0.3073930836323724,0.0,0.05423117436279826,0.24024314851397735,0.009973940103891382,0.2390326886992589,0.07631021272872685,0.29078219868554356,0.2663054715650296,0.09029897972419057,0.05147327034857413,0.4129581698416599,0.24256444734750213,0.33973989448650466,0.10232428352171899,0.39214121828401116,0.44919686375307877,0.12704507967561904,0.5614723797813693,0.017540326535233935,0.0030617989561692316,0.2495018225696546,0.19027248087685286,0.006420547206335753,0.1067665169853588,0.5100667677051679,0.3297162587227137,0.3097613136814331,0.6251224779135883,0.1441869794984518,0.44508885866719083,0.2606662092798355,0.435401853169214,0.32300008344215625,0.07513537878391793,0.041808938137896295,0.22110414177216492,0.09729176504803544,0.3103011560252984,0.35488486363098526,0.1413500619493562,0.19942851977014017,0.09577751873430423,0.174220521171321,0.014999713953626231,0.2965567731171994,0.13687216669011645,0.27682507937271894,0.05421722372500451,0.5303305195491297,0.1981898331152013,0.014922174482392997,0.7690210356894125,0.45219503907542113,0.2028432685545843,0.17070014981105638,0.2614192908788006,0.23780592190063585,0.3742151604899121,0.27566911975091557,0.6064744229912199,0.13928871166708232,0.12047596196807017,0.1560551109582405,0.17788580875405505,0.2805612892315701,0.47131624294731156,0.18297113971871778,0.49525031370588624,0.035993286458359364,0.3704324003160554,0.2508275864856524,0.12788496804164082,0.30250797235016125,0.3257504459459678,0.2467830606876972,0.49933425165628353,0.056897395568948156,0.45333452587902656,0.06914898156199809,0.5183767925264188,0.03696783845225482,0.05562817372340953,0.29362342238138195,0.4963141910643126,0.3170868456734349,0.41658100910930984,0.17022605065450622,0.41812012720311853,0.2643201360592603,0.4695332889189281,0.5547108164579677,0.23496756198231672
0.3055378439971442,0.21704761517060922,0.21120098500672463,0.1746430077311199,0.07826897600338484,0.28228386763553065,0.31614090714844645,0.25316190926957416,0.05423117436279826,0.0,0.1860119741511791,0.06420511446668964,0.29326386306205715,0.1305413870915251,0.23655102432274533,0.21207429720223137,0.03606780536139231,0.10570444471137239,0.3587269954788616,0.2967956217103004,0.39397106884930294,0.04809310915892073,0.4463723926468094,0.39496568939028054,0.07281390531282078,0.5072412054185711,0.03669084782756432,0.05729297331896749,0.19527064820685636,0.24450365523965112,0.047810627156462504,0.052535342622560544,0.5642979420679661,0.38394743308551194,0.25553013931863483,0.5708913035507901,0.08995580513565354,0.39085768430439255,0.3148973836426338,0.38117067880641575,0.26876890907935796,0.1293665531467162,0.012422236224901961,0.2753353161349632,0.04306059068523718,0.25606998166250017,0.300653689268187,0.08711888758655795,0.14519734540734192,0.04154634437150598,0.11998934680852275,0.039231460409172025,0.24232559875440113,0.1911033410529147,0.3310562537355172,1.3950637793747056e-05,0.4760993451863314,0.14395865875240305,0.03930899988040526,0.7147898613266142,0.5064262134382194,0.14861209419178603,0.11646897544825813,0.20718811651600236,0.2920370962634341,0.42844633485271033,0.22143794538811729,0.6607055973540181,0.19351988602988057,0.06624478760527192,0.10182393659544225,0.2321169831168533,0.22633011486877186,0.5255474173101098,0.12873996535591953,0.441019139343088,0.018237887904438893,0.4246635746788537,0.19659641212285417,0.18211614240443907,0.24827679798736302,0.37998162030876603,0.19255188632489895,0.44510307729348525,0.11112856993174641,0.5075657002418248,0.014917807199199828,0.572607966889217,0.017263335910543437,0.001396999360611273,0.34785459674418023,0.44208301670151434,0.2628556713106367,0.3623498347465116,0.22445722501730447,0.36388895284032025,0.21008896169646202,0.4153021145561298,0.5004796420951694,0.28919873634511495
